Gene	Mutations	MutationFreq%	Lenght	Corrected 
PPARGC1A	2	0.4032258064516129	149048	2.705341946564952e-06
GALNT11	2	0.4032258064516129	96666	4.171330213845746e-06
TLL2	2	0.4032258064516129	149318	2.7004500894173034e-06
ATF2	2	0.4032258064516129	96132	4.194501377809812e-06
CHRM2	2	0.4032258064516129	151603	2.659748200573953e-06
BMP7	2	0.4032258064516129	97888	4.119256767444559e-06
KCNU1	2	0.4032258064516129	151801	2.656278986644442e-06
STAMBPL1	2	0.4032258064516129	95419	4.22584397710742e-06
MGA	2	0.4032258064516129	151947	2.6537266708234643e-06
PCDHGB7	2	0.4032258064516129	95330	4.229789221143532e-06
IL16	2	0.4032258064516129	154483	2.6101629723116e-06
NLRC5	2	0.4032258064516129	94046	4.287538081913243e-06
DENND2A	2	0.4032258064516129	155573	2.591875238322928e-06
CREBBP	2	0.4032258064516129	155659	2.5904432538536986e-06
RFC3	2	0.4032258064516129	148489	2.715526446077574e-06
DNMT1	2	0.4032258064516129	97944	4.116901560602108e-06
SCNN1B	2	0.4032258064516129	103063	3.912420620898023e-06
ZNF19	2	0.4032258064516129	100534	4.010840177965791e-06
MYOCD	2	0.4032258064516129	103059	3.91257247257991e-06
CDH19	2	0.4032258064516129	103055	3.912724336049807e-06
PHF2	2	0.4032258064516129	103003	3.9146996344923245e-06
GLRA1	2	0.4032258064516129	102338	3.940137646344593e-06
ABCC9	2	0.4032258064516129	145154	2.7779172909572797e-06
SLC8A3	2	0.4032258064516129	145265	2.775794626727793e-06
INPP5D	2	0.4032258064516129	147936	2.7256773635329664e-06
GLB1	2	0.4032258064516129	100593	4.008487732263805e-06
PGR	2	0.4032258064516129	100189	4.0246514732317205e-06
CEP152	2	0.4032258064516129	98218	4.105416588116363e-06
RUNX1T1	2	0.4032258064516129	148314	2.718730574670044e-06
AP2B1	2	0.4032258064516129	148367	2.717759383499113e-06
MAGED1	2	0.4032258064516129	99347	4.058761778932559e-06
TGFB2	2	0.4032258064516129	99283	4.061378145821671e-06
SYNJ1	2	0.4032258064516129	99281	4.061459961640324e-06
ESYT2	2	0.4032258064516129	99258	4.062401080533689e-06
PIK3CD	2	0.4032258064516129	99225	4.063752143629256e-06
CDH1	2	0.4032258064516129	98245	4.1042883246130895e-06
CENPE	2	0.4032258064516129	93096	4.331290350300904e-06
KPNA1	2	0.4032258064516129	93043	4.333757579308631e-06
CYP2C19	2	0.4032258064516129	92866	4.342017600107821e-06
C9	2	0.4032258064516129	87184	4.624997780001065e-06
ADAM10	2	0.4032258064516129	160982	2.504788153033338e-06
ZNF675	2	0.4032258064516129	161589	2.4953790570621324e-06
NID1	2	0.4032258064516129	89279	4.516468670702101e-06
FARSB	2	0.4032258064516129	89193	4.520823455334083e-06
COL4A4	2	0.4032258064516129	161739	2.4930647923606112e-06
AGFG1	2	0.4032258064516129	89065	4.5273205687039e-06
ZC3HAV1	2	0.4032258064516129	88607	4.550721799085997e-06
ADCY9	2	0.4032258064516129	163055	2.472943524894133e-06
EML4	2	0.4032258064516129	163195	2.470822062266693e-06
DDR2	2	0.4032258064516129	156032	2.584250707877954e-06
RAPGEF1	2	0.4032258064516129	163306	2.469142630715423e-06
ACVR2A	2	0.4032258064516129	86309	4.671885973092179e-06
LCOR	2	0.4032258064516129	163702	2.4631697013574234e-06
FLNB	2	0.4032258064516129	163853	2.4608997482597998e-06
MTDH	2	0.4032258064516129	86076	4.684532348757063e-06
MTMR12	2	0.4032258064516129	85993	4.689053835214645e-06
CAP2	2	0.4032258064516129	164185	2.455923540223607e-06
PPARD	2	0.4032258064516129	85633	4.708766555552332e-06
P4HA1	2	0.4032258064516129	89757	4.492416262259354e-06
RSF1	2	0.4032258064516129	160860	2.506687843165566e-06
ADAMTS14	2	0.4032258064516129	89935	4.483524839624317e-06
USP8	2	0.4032258064516129	90041	4.478246648211514e-06
EXT2	2	0.4032258064516129	156314	2.579588561815403e-06
PIKFYVE	2	0.4032258064516129	92491	4.35962208703131e-06
ZEB2	2	0.4032258064516129	156693	2.5733492016338505e-06
USP15	2	0.4032258064516129	157093	2.566796779306608e-06
NPLOC4	2	0.4032258064516129	91578	4.403085964441383e-06
RFX7	2	0.4032258064516129	157802	2.5552642327195657e-06
SPAG9	2	0.4032258064516129	158694	2.540901397983622e-06
CDH3	2	0.4032258064516129	91279	4.417509026737945e-06
TTC37	2	0.4032258064516129	91112	4.4256059185575214e-06
AOX1	2	0.4032258064516129	91050	4.4286195107261165e-06
BPTF	2	0.4032258064516129	158875	2.538006649577422e-06
IWS1	2	0.4032258064516129	90679	4.446738566278994e-06
ZNF91	2	0.4032258064516129	90480	4.456518638943555e-06
KMT2A	2	0.4032258064516129	90376	4.461646968792742e-06
TECTA	2	0.4032258064516129	90247	4.468024493352831e-06
MME	2	0.4032258064516129	159580	2.5267941249004447e-06
RNF6	2	0.4032258064516129	90199	4.470402182414582e-06
CRMP1	2	0.4032258064516129	145002	2.7808292744349245e-06
KCNK9	2	0.4032258064516129	103271	3.904540543343368e-06
BRCA2	2	0.4032258064516129	85182	4.733697335723661e-06
TXNRD1	2	0.4032258064516129	134528	2.9973374052361805e-06
FGFR2	2	0.4032258064516129	120126	3.356690528708297e-06
STRN3	2	0.4032258064516129	132602	3.0408727353404398e-06
C6	2	0.4032258064516129	119322	3.379308144781456e-06
NFATC1	2	0.4032258064516129	133469	3.0211195592355743e-06
CEP192	2	0.4032258064516129	133690	3.016125412907569e-06
USP37	2	0.4032258064516129	118100	3.414274398404851e-06
MYBPC1	2	0.4032258064516129	117675	3.426605536023904e-06
TACR3	2	0.4032258064516129	133954	3.01018115511006e-06
SYNJ2	2	0.4032258064516129	117313	3.437179225248804e-06
PCNT	2	0.4032258064516129	121645	3.31477501296077e-06
ARHGEF10	2	0.4032258064516129	134715	2.993176754270964e-06
DDHD1	2	0.4032258064516129	116578	3.458849924098997e-06
AHRR	2	0.4032258064516129	116577	3.458879594187643e-06
SCN3A	2	0.4032258064516129	116524	3.460452837626694e-06
MSH4	2	0.4032258064516129	116360	3.465330065758103e-06
KLHL2	2	0.4032258064516129	115595	3.488263389001366e-06
ARFGEF2	2	0.4032258064516129	114982	3.50686026031564e-06
YEATS2	2	0.4032258064516129	114827	3.511594019277808e-06
CCDC88A	2	0.4032258064516129	132053	3.0535149254588148e-06
PRMT3	2	0.4032258064516129	121780	3.311100397861824e-06
AGK	2	0.4032258064516129	103966	3.878439167147076e-06
ARHGEF18	2	0.4032258064516129	123548	3.263717797549235e-06
AIM2	2	0.4032258064516129	126244	3.194019568863573e-06
SMG7	2	0.4032258064516129	126030	3.1994430409554304e-06
FLI1	2	0.4032258064516129	126732	3.181720531922584e-06
UBAP2	2	0.4032258064516129	127695	3.157725881605489e-06
RAB3GAP1	2	0.4032258064516129	124378	3.241938336776704e-06
IFT88	2	0.4032258064516129	124306	3.2438161187039475e-06
FLRT2	2	0.4032258064516129	124284	3.24439031936221e-06
GOLGA4	2	0.4032258064516129	123688	3.2600236599477148e-06
CPM	2	0.4032258064516129	129373	3.1167693912301088e-06
GALNT8	2	0.4032258064516129	131527	3.0657264778457115e-06
CDC14B	2	0.4032258064516129	129602	3.111262221660259e-06
PCDHGA8	2	0.4032258064516129	122818	3.283116533827394e-06
KAT6A	2	0.4032258064516129	122515	3.291236227822005e-06
KCNC1	2	0.4032258064516129	122030	3.3043170241056536e-06
RAI1	2	0.4032258064516129	129995	3.1018562748691328e-06
EP400	2	0.4032258064516129	130518	3.089426795167049e-06
RASGRF1	2	0.4032258064516129	130874	3.0810230179532443e-06
LIMD1	2	0.4032258064516129	130947	3.0793054170894555e-06
ARHGAP20	2	0.4032258064516129	136147	2.961694392469998e-06
ELAVL2	2	0.4032258064516129	136233	2.959824759431363e-06
WNK2	2	0.4032258064516129	136450	2.9551176727857302e-06
MYLK4	2	0.4032258064516129	106701	3.779025561631221e-06
WDR33	2	0.4032258064516129	110160	3.6603649823131167e-06
KDM5A	2	0.4032258064516129	109263	3.69041492958836e-06
GUCY2F	2	0.4032258064516129	109180	3.693220429122668e-06
NUP214	2	0.4032258064516129	109090	3.696267361367796e-06
ARAP1	2	0.4032258064516129	108530	3.715339596900515e-06
MYO1H	2	0.4032258064516129	107623	3.74665086878839e-06
XRN1	2	0.4032258064516129	141455	2.850558880574125e-06
SEC24B	2	0.4032258064516129	107124	3.764103342403317e-06
TBX15	2	0.4032258064516129	106510	3.785802332659965e-06
DNMT3A	2	0.4032258064516129	114735	3.514409782992225e-06
SLC12A2	2	0.4032258064516129	105911	3.80721366479037e-06
CHD2	2	0.4032258064516129	141793	2.8437638420205013e-06
HECTD2	2	0.4032258064516129	105549	3.820271214806516e-06
RREB1	2	0.4032258064516129	144383	2.7927512688586115e-06
ITGA2	2	0.4032258064516129	105439	3.824256740405476e-06
OPA1	2	0.4032258064516129	104667	3.8524635888256365e-06
ADGRG6	2	0.4032258064516129	144412	2.792190444364824e-06
NUP210	2	0.4032258064516129	104087	3.873930524000239e-06
SPTBN4	2	0.4032258064516129	110223	3.658272832817224e-06
COL6A5	2	0.4032258064516129	139330	2.894034353345388e-06
VCAN	2	0.4032258064516129	110685	3.643003175241568e-06
OR4N2	2	0.4032258064516129	111238	3.6248926306802792e-06
NCOA6	2	0.4032258064516129	136554	2.952867044917124e-06
BACE2	2	0.4032258064516129	114729	3.5145935766163124e-06
MSH6	2	0.4032258064516129	114533	3.520608090695371e-06
CYFIP1	2	0.4032258064516129	114011	3.5367272144934515e-06
IQGAP1	2	0.4032258064516129	113997	3.537161560844697e-06
STK4	2	0.4032258064516129	113527	3.551805354247121e-06
BRWD1	2	0.4032258064516129	137383	2.935048779336693e-06
GBF1	2	0.4032258064516129	137528	2.9319542671427846e-06
RPRD2	2	0.4032258064516129	113475	3.5534329715938565e-06
MUSK	2	0.4032258064516129	137779	2.92661295590484e-06
GLDC	2	0.4032258064516129	113262	3.5601155414138272e-06
FANK1	2	0.4032258064516129	113028	3.567485989769021e-06
FAT1	2	0.4032258064516129	138928	2.902408488221329e-06
DAAM2	2	0.4032258064516129	112579	3.581714231354097e-06
STAT1	2	0.4032258064516129	112500	3.584229390681004e-06
CLTCL1	2	0.4032258064516129	112246	3.5923400963206965e-06
PCDHGA6	2	0.4032258064516129	139084	2.899153076210153e-06
ROCK1	2	0.4032258064516129	164907	2.445170953638189e-06
VAV1	2	0.4032258064516129	84658	4.762997075900835e-06
OLFML3	2	0.4032258064516129	56181	7.177262890507697e-06
MBTPS1	2	0.4032258064516129	63181	6.382073826808897e-06
USP30	2	0.4032258064516129	64934	6.209779259734698e-06
QRICH1	2	0.4032258064516129	64656	6.236479312849742e-06
MAPK8IP3	2	0.4032258064516129	64185	6.282243615355814e-06
RNF43	2	0.4032258064516129	63919	6.308387278455747e-06
POLE	2	0.4032258064516129	63623	6.337736454609385e-06
COL4A2	2	0.4032258064516129	207397	1.944221982244743e-06
LINGO1	2	0.4032258064516129	207873	1.9397699867304213e-06
B4GALT1	2	0.4032258064516129	63274	6.372693467326436e-06
NABP1	2	0.4032258064516129	63029	6.3974647614846e-06
MAP3K13	2	0.4032258064516129	206153	1.9559541042410875e-06
PAX8	2	0.4032258064516129	62924	6.408140080916867e-06
CDC5L	2	0.4032258064516129	62719	6.429085388026163e-06
SPTBN2	2	0.4032258064516129	62173	6.485545276110416e-06
ATXN3	2	0.4032258064516129	62125	6.490556240669825e-06
TRAK1	2	0.4032258064516129	212088	1.90121933561358e-06
ASB4	2	0.4032258064516129	61789	6.5258509840200185e-06
UGT2B7	2	0.4032258064516129	61624	6.543324134292044e-06
ARFGAP3	2	0.4032258064516129	61604	6.545448452237077e-06
NPAT	2	0.4032258064516129	65423	6.163364664592161e-06
PFKFB1	2	0.4032258064516129	65573	6.149265802260274e-06
ARID4B	2	0.4032258064516129	196585	2.051152460521469e-06
LIMK2	2	0.4032258064516129	67841	5.943689014778864e-06
PACSIN1	2	0.4032258064516129	69168	5.829658316730467e-06
AMBRA1	2	0.4032258064516129	197711	2.039470775281157e-06
FGFR1	2	0.4032258064516129	68619	5.876299661196066e-06
ZBTB16	2	0.4032258064516129	197724	2.0393366837187844e-06
TFCP2L1	2	0.4032258064516129	68615	5.876642227670523e-06
ASAP2	2	0.4032258064516129	198918	2.027095619559883e-06
PDP1	2	0.4032258064516129	68261	5.907118361166887e-06
CDS1	2	0.4032258064516129	68207	5.911795071643861e-06
KHDRBS3	2	0.4032258064516129	199266	2.023555480872868e-06
PCDHA4	2	0.4032258064516129	205418	1.9629526451022447e-06
SATB2	2	0.4032258064516129	201761	1.9985319583646635e-06
GLRA2	2	0.4032258064516129	202514	1.9911008940202305e-06
ARNT	2	0.4032258064516129	66995	6.018744778738904e-06
GRIP2	2	0.4032258064516129	66968	6.021171402036986e-06
TMPRSS2	2	0.4032258064516129	66816	6.034868990236065e-06
AHCYL2	2	0.4032258064516129	205181	1.9652200079520664e-06
HIVEP2	2	0.4032258064516129	205229	1.9647603723236624e-06
P2RY14	2	0.4032258064516129	66425	6.070392268748407e-06
SCMH1	2	0.4032258064516129	215104	1.8745621022929044e-06
BRINP1	2	0.4032258064516129	215977	1.8669849403020364e-06
AAK1	2	0.4032258064516129	216352	1.8637489205166247e-06
RBL2	2	0.4032258064516129	57671	6.991829627570407e-06
CLIC2	2	0.4032258064516129	58446	6.899117244150377e-06
PROX1	2	0.4032258064516129	58329	6.912955930182463e-06
TTC26	2	0.4032258064516129	58242	6.9232822782805e-06
SYNPO	2	0.4032258064516129	58127	6.936979483744437e-06
MARK4	2	0.4032258064516129	225996	1.7842165633533909e-06
GALNT10	2	0.4032258064516129	230254	1.7512217223223611e-06
SPARCL1	2	0.4032258064516129	57726	6.985167973731298e-06
VAV2	2	0.4032258064516129	230710	1.7477604197980707e-06
CYSLTR2	2	0.4032258064516129	57515	7.010793818162442e-06
DAB2IP	2	0.4032258064516129	218473	1.8456550990356377e-06
KIF3B	2	0.4032258064516129	57360	7.029738606199667e-06
ATG13	2	0.4032258064516129	57291	7.038205066268924e-06
SIPA1L2	2	0.4032258064516129	232606	1.733514210517411e-06
DOCK7	2	0.4032258064516129	234088	1.7225394144578658e-06
TFDP1	2	0.4032258064516129	56752	7.105050155970062e-06
COPB1	2	0.4032258064516129	56587	7.125767516419194e-06
HLTF	2	0.4032258064516129	56427	7.145972786992272e-06
SACM1L	2	0.4032258064516129	56356	7.154975627291024e-06
HERC1	2	0.4032258064516129	225330	1.7894901098460608e-06
FPR1	2	0.4032258064516129	58943	6.8409447508883655e-06
USP6	2	0.4032258064516129	59002	6.834104038026048e-06
LRIG2	2	0.4032258064516129	59062	6.827161397372472e-06
ME1	2	0.4032258064516129	220649	1.827453586699296e-06
SUN2	2	0.4032258064516129	60853	6.626227243547777e-06
KPNA5	2	0.4032258064516129	60680	6.645118761562507e-06
NOX3	2	0.4032258064516129	60471	6.668085635289857e-06
GCC2	2	0.4032258064516129	60308	6.686108086018653e-06
GRM3	2	0.4032258064516129	220970	1.824798870668475e-06
CARD16	2	0.4032258064516129	60105	6.708689900201529e-06
CSF1R	2	0.4032258064516129	60081	6.711369758353105e-06
ARHGAP31	2	0.4032258064516129	126331	3.191819952755957e-06
TFAP2D	2	0.4032258064516129	59507	6.776107121038079e-06
PKNOX1	2	0.4032258064516129	59421	6.785914179357684e-06
NUP188	2	0.4032258064516129	59397	6.788656101345403e-06
MYO5A	2	0.4032258064516129	221851	1.8175523502333228e-06
CLASP2	2	0.4032258064516129	222111	1.8154247491191925e-06
ADCYAP1R1	2	0.4032258064516129	59166	6.815160843248029e-06
UHRF1	2	0.4032258064516129	59074	6.825774561594152e-06
SCN8A	2	0.4032258064516129	222598	1.811452962073392e-06
SCN2A	2	0.4032258064516129	197317	2.043543163800448e-06
NRG2	2	0.4032258064516129	196520	2.0518308897395327e-06
EPS15	2	0.4032258064516129	165065	2.4428304392306845e-06
PLCG2	2	0.4032258064516129	183406	2.198542067607455e-06
NFX1	2	0.4032258064516129	80645	5.00001000002e-06
MAP3K1	2	0.4032258064516129	80603	5.002615367314032e-06
WASF1	2	0.4032258064516129	80185	5.028693726402855e-06
TTBK2	2	0.4032258064516129	182079	2.214565141787976e-06
ANKRD27	2	0.4032258064516129	79591	5.066223649050934e-06
SSH1	2	0.4032258064516129	79399	5.078474621237206e-06
NBN	2	0.4032258064516129	78713	5.122734573089742e-06
DAAM1	2	0.4032258064516129	182759	2.2063253051921542e-06
BRIP1	2	0.4032258064516129	184420	2.186453781865377e-06
SORL1	2	0.4032258064516129	181449	2.2222542226830288e-06
ACSBG1	2	0.4032258064516129	78220	5.155021816052326e-06
LRRFIP1	2	0.4032258064516129	186095	2.16677399420518e-06
CHM	2	0.4032258064516129	186381	2.1634490986292213e-06
USP28	2	0.4032258064516129	77698	5.189654900404295e-06
AR	2	0.4032258064516129	186598	2.160933163547374e-06
MEF2C	2	0.4032258064516129	187140	2.1546746096591475e-06
KIF24	2	0.4032258064516129	76888	5.24432689693597e-06
CTCF	2	0.4032258064516129	76710	5.256495977729277e-06
TNFRSF8	2	0.4032258064516129	80904	4.984003342870722e-06
ATAD2B	2	0.4032258064516129	178459	2.2594870892003925e-06
POM121C	2	0.4032258064516129	69513	5.800725137047932e-06
USP7	2	0.4032258064516129	83231	4.844658918571361e-06
EVC2	2	0.4032258064516129	166776	2.4177687823884307e-06
TPO	2	0.4032258064516129	169645	2.376879993230646e-06
SP3	2	0.4032258064516129	84523	4.770604527189202e-06
PRDM9	2	0.4032258064516129	84507	4.771507762097968e-06
DNAH1	2	0.4032258064516129	84173	4.790441191969074e-06
KSR1	2	0.4032258064516129	169990	2.3720560412472085e-06
MYO6	2	0.4032258064516129	170336	2.3672377327846897e-06
BARD1	2	0.4032258064516129	84037	4.7981937295668926e-06
GAK	2	0.4032258064516129	83097	4.852471285986412e-06
ITGA4	2	0.4032258064516129	81738	4.933149899087486e-06
NPHP1	2	0.4032258064516129	82755	4.87252500092578e-06
PPP2R5E	2	0.4032258064516129	172013	2.344158909219727e-06
EEF2K	2	0.4032258064516129	82460	4.889956420708379e-06
SHC3	2	0.4032258064516129	173047	2.330151961326188e-06
KMT2E	2	0.4032258064516129	174076	2.316377940966089e-06
ABL1	2	0.4032258064516129	174632	2.309002968823657e-06
F13A1	2	0.4032258064516129	176929	2.279026086461874e-06
BAZ1B	2	0.4032258064516129	81887	4.924173635028916e-06
NSMAF	2	0.4032258064516129	76345	5.2816269101003725e-06
ITPR3	2	0.4032258064516129	76209	5.291052322581492e-06
P4HA3	2	0.4032258064516129	75839	5.316866077501192e-06
FLT1	2	0.4032258064516129	194799	2.0699582977921493e-06
POM121	2	0.4032258064516129	72091	5.5932891269591615e-06
FSHR	2	0.4032258064516129	192370	2.0960950587493525e-06
SLC16A7	2	0.4032258064516129	193826	2.0803494188169435e-06
KCNJ10	2	0.4032258064516129	71509	5.638811988024066e-06
TBCD	2	0.4032258064516129	193872	2.079855814411637e-06
HGF	2	0.4032258064516129	71428	5.645206451974197e-06
PFKP	2	0.4032258064516129	71385	5.64860694055632e-06
SULF1	2	0.4032258064516129	194291	2.075370482686346e-06
NGLY1	2	0.4032258064516129	71095	5.671647885949967e-06
FANCD2	2	0.4032258064516129	75562	5.336356984352094e-06
SMARCAL1	2	0.4032258064516129	70670	5.705756423540582e-06
GPLD1	2	0.4032258064516129	70640	5.708179593029627e-06
CAMK2A	2	0.4032258064516129	70602	5.71125189727788e-06
PIP5K1C	2	0.4032258064516129	70285	5.737010833771258e-06
GNAL	2	0.4032258064516129	196421	2.0528650523702298e-06
ACO1	2	0.4032258064516129	70166	5.746740678556751e-06
PRKAA2	2	0.4032258064516129	70021	5.758641071273088e-06
PLA2G4E	2	0.4032258064516129	69796	5.777205089856337e-06
MARK2	2	0.4032258064516129	72092	5.593211541524898e-06
NDST1	2	0.4032258064516129	72393	5.569955747815575e-06
KCNC4	2	0.4032258064516129	72786	5.5398813844917e-06
LMCD1	2	0.4032258064516129	72861	5.534178867317398e-06
NCAPD3	2	0.4032258064516129	75391	5.34846077716986e-06
APLF	2	0.4032258064516129	188290	2.141514719058967e-06
RAD18	2	0.4032258064516129	188371	2.1405938623865294e-06
NCOR1	2	0.4032258064516129	189120	2.1321161508651275e-06
ACBD5	2	0.4032258064516129	74911	5.382731594179933e-06
NOTCH2	2	0.4032258064516129	189226	2.1309217890332875e-06
MASP1	2	0.4032258064516129	74698	5.39808035625603e-06
DOCK11	2	0.4032258064516129	190348	2.118361140918806e-06
DSE	2	0.4032258064516129	190688	2.114584066389143e-06
KCNB1	2	0.4032258064516129	190903	2.1122025659712674e-06
NCAPG2	2	0.4032258064516129	73635	5.476007421085257e-06
DISP1	2	0.4032258064516129	190973	2.111428350874798e-06
CDK5RAP2	2	0.4032258064516129	191295	2.107874259398379e-06
PDS5B	2	0.4032258064516129	191567	2.104881354573663e-06
ZNF721	2	0.4032258064516129	73341	5.497958937723959e-06
RAP1GAP	2	0.4032258064516129	73136	5.513369700990112e-06
CACNA1S	2	0.4032258064516129	72939	5.528260689776566e-06
TNFRSF11B	2	0.4032258064516129	28328	1.4234178425995935e-05
AP1B1	2	0.4032258064516129	60903	6.620787259274796e-06
OR7A5	2	0.4032258064516129	8944	4.508338623117318e-05
ZNF574	2	0.4032258064516129	13075	3.0839449824215136e-05
ZBTB34	2	0.4032258064516129	25239	1.5976298841143184e-05
SERPIND1	2	0.4032258064516129	13607	2.963370371511817e-05
ZNF317	2	0.4032258064516129	23027	1.7511000410457847e-05
KRT80	2	0.4032258064516129	23018	1.7517847182709742e-05
ESPL1	2	0.4032258064516129	25339	1.5913248606954218e-05
SESN2	2	0.4032258064516129	22973	1.7552161513586072e-05
ZNF689	2	0.4032258064516129	21454	1.8794901018533275e-05
F7	2	0.4032258064516129	14897	2.706758451041236e-05
ACTBL2	2	0.4032258064516129	2793	0.0001443701419447
GAS8	2	0.4032258064516129	25346	1.59088537225445e-05
NUP43	2	0.4032258064516129	25350	1.5906343449767768e-05
SLITRK3	2	0.4032258064516129	10389	3.881276412085985e-05
ZNF778	2	0.4032258064516129	19438	2.0744202410310365e-05
CDC25B	2	0.4032258064516129	19349	2.083961995201886e-05
OR9Q2	2	0.4032258064516129	4983	8.092029027726528e-05
KCNH3	2	0.4032258064516129	19307	2.0884953977915413e-05
ADCY6	2	0.4032258064516129	22895	1.7611959224792e-05
FKBP4	2	0.4032258064516129	10453	3.85751273750706e-05
ECE2	2	0.4032258064516129	17020	2.369129297600546e-05
CCNL2	2	0.4032258064516129	13624	2.9596726838785447e-05
ANGPTL6	2	0.4032258064516129	10340	3.899669308042678e-05
HDAC3	2	0.4032258064516129	15973	2.524421251183953e-05
DPH1	2	0.4032258064516129	13761	2.930207153924954e-05
GFAP	2	0.4032258064516129	13778	2.926591714701792e-05
ANAPC2	2	0.4032258064516129	13776	2.9270165973549136e-05
SLC4A1	2	0.4032258064516129	19751	2.0415462834874837e-05
UGT2B11	2	0.4032258064516129	14797	2.7250510674570043e-05
CDHR1	2	0.4032258064516129	25084	1.607502019022536e-05
DFFA	2	0.4032258064516129	16007	2.51905920192174e-05
SNRPA1	2	0.4032258064516129	13772	2.927866732875493e-05
HSD3B1	2	0.4032258064516129	7856	5.1327113855857046e-05
ZNF746	2	0.4032258064516129	25121	1.6051343754293733e-05
PCDHB8	2	0.4032258064516129	2749	0.0001466809044931
CD83	2	0.4032258064516129	19662	2.0507873382749103e-05
DCLRE1A	2	0.4032258064516129	19658	2.051204631455961e-05
KRT75	2	0.4032258064516129	10301	3.914433612771701e-05
BBS10	2	0.4032258064516129	3941	0.0001023156068134
PROZ	2	0.4032258064516129	13738	2.935112872700633e-05
CDC42EP1	2	0.4032258064516129	8925	4.5179362067407606e-05
FOXD2	2	0.4032258064516129	2647	0.0001523331342847
PTGS1	2	0.4032258064516129	25173	1.6018186408120322e-05
EEF2KMT	2	0.4032258064516129	13511	2.98442607099114e-05
ADAM11	2	0.4032258064516129	22858	1.764046751472626e-05
REG3G	2	0.4032258064516129	2819	0.0001430385975351
SSTR1	2	0.4032258064516129	5163	7.809912966329903e-05
AURKAIP1	2	0.4032258064516129	1477	0.0002730032541987
SIGLEC14	2	0.4032258064516129	7347	5.488305518600965e-05
IMPDH2	2	0.4032258064516129	5122	7.872428864732779e-05
OR2T12	2	0.4032258064516129	13285	3.035196134374203e-05
OR2L5	2	0.4032258064516129	10616	3.798283783455284e-05
OR11H2	2	0.4032258064516129	1428	0.0002823710129212
TRAPPC6B	2	0.4032258064516129	22721	1.7746833609947315e-05
ZNF700	2	0.4032258064516129	25705	1.568666821441793e-05
GPR37L1	2	0.4032258064516129	10706	3.766353506927077e-05
PDE12	2	0.4032258064516129	10574	3.813370592506269e-05
OR3A1	2	0.4032258064516129	7343	5.491295198850782e-05
MOGAT2	2	0.4032258064516129	15120	2.666837344256699e-05
OR9I1	2	0.4032258064516129	8788	4.588368302817625e-05
U2AF1L4	2	0.4032258064516129	2981	0.0001352652822715
TOP3B	2	0.4032258064516129	25788	1.5636179868606053e-05
DTX3L	2	0.4032258064516129	10865	3.711236138533022e-05
ZNF735	2	0.4032258064516129	13087	3.0811171884435925e-05
CDKN1A	2	0.4032258064516129	10877	3.707141734408504e-05
GNL3	2	0.4032258064516129	13341	3.022455636396169e-05
RPA4	2	0.4032258064516129	1559	0.0002586438784166
OR2G6	2	0.4032258064516129	19264	2.0931572178758976e-05
CDH24	2	0.4032258064516129	10476	3.849043589648844e-05
OSCAR	2	0.4032258064516129	8024	5.025246840124787e-05
CLCNKB	2	0.4032258064516129	17059	2.363713033891863e-05
MAN2C1	2	0.4032258064516129	13405	3.008025411798679e-05
NPY5R	2	0.4032258064516129	8042	5.013999085446567e-05
APOBEC3B	2	0.4032258064516129	10457	3.8560371660286216e-05
OR56A1	2	0.4032258064516129	15002	2.6878136678550387e-05
HOXD4	2	0.4032258064516129	1676	0.0002405881900069
KLK4	2	0.4032258064516129	5044	7.994167455424522e-05
GDF10	2	0.4032258064516129	13380	3.0136457881286463e-05
ZFP69	2	0.4032258064516129	19053	2.1163376184937432e-05
POMC	2	0.4032258064516129	8050	5.009016229212582e-05
KCNH6	2	0.4032258064516129	25643	1.572459565774726e-05
PGK2	2	0.4032258064516129	1625	0.0002481389578163
CALCOCO1	2	0.4032258064516129	19228	2.09707617251723e-05
TELO2	2	0.4032258064516129	17113	2.356254347289271e-05
KRT85	2	0.4032258064516129	7475	5.3943251699212425e-05
PSG1	2	0.4032258064516129	13358	3.018609121512299e-05
ACTL6B	2	0.4032258064516129	13351	3.0201917942597027e-05
COL6A1	2	0.4032258064516129	23280	1.73206961534198e-05
RXFP3	2	0.4032258064516129	2532	0.0001592518982826
GLUD2	2	0.4032258064516129	2484	0.0001623292296504
TLR4	2	0.4032258064516129	20560	1.9612150119241875e-05
CACNB1	2	0.4032258064516129	24249	1.6628554020850878e-05
ACVRL1	2	0.4032258064516129	16453	2.450773758290968e-05
DPM1	2	0.4032258064516129	24273	1.6612112489251966e-05
KIR3DL1	2	0.4032258064516129	14310	2.8177904014787763e-05
WNK4	2	0.4032258064516129	16456	2.4503269716310944e-05
CNGA4	2	0.4032258064516129	9714	4.150975977471824e-05
MEN1	2	0.4032258064516129	7784	5.1801876471173296e-05
ZNF528	2	0.4032258064516129	20563	1.9609288841687152e-05
TXNIP	2	0.4032258064516129	4144	9.730352472287955e-05
MCM7	2	0.4032258064516129	9212	4.377179835558108e-05
TSR1	2	0.4032258064516129	14261	2.827472172018883e-05
NRBP1	2	0.4032258064516129	14469	2.7868256717921967e-05
ROBO3	2	0.4032258064516129	16039	2.514033334070783e-05
ADORA3	2	0.4032258064516129	4204	9.591479696755776e-05
PRPF19	2	0.4032258064516129	16038	2.5141900888615344e-05
FGB	2	0.4032258064516129	9796	4.116229138950724e-05
