Gene	Mutations	MutationFreq%	Lenght	Corrected 
NPLOC4	2	0.4032258064516129	91578	4.403085964441383e-06
COL4A2	2	0.4032258064516129	207397	1.944221982244743e-06
LINGO1	2	0.4032258064516129	207873	1.9397699867304213e-06
ABCA4	2	0.4032258064516129	128314	3.142492685534025e-06
PARP1	2	0.4032258064516129	47944	8.410349709069184e-06
AOX1	2	0.4032258064516129	91050	4.4286195107261165e-06
AFF1	2	0.4032258064516129	206037	1.9570553174993466e-06
KIF25	2	0.4032258064516129	48850	8.254366559910193e-06
PCDHA4	2	0.4032258064516129	205418	1.9629526451022447e-06
SERPINB8	2	0.4032258064516129	49750	8.105041335710812e-06
ASCC2	2	0.4032258064516129	49695	8.114011599790983e-06
PNPLA7	2	0.4032258064516129	90450	4.457996754578363e-06
SLC24A1	2	0.4032258064516129	49629	8.124802161067378e-06
ZC3H4	2	0.4032258064516129	49589	8.131355874319162e-06
LTF	2	0.4032258064516129	49589	8.131355874319162e-06
ZNF91	2	0.4032258064516129	90480	4.456518638943555e-06
MYBL2	2	0.4032258064516129	49476	8.149927367847297e-06
ATP6V0A2	2	0.4032258064516129	49402	8.162135266823468e-06
THOC5	2	0.4032258064516129	49337	8.17288863229651e-06
AHCYL2	2	0.4032258064516129	205181	1.9652200079520664e-06
HIVEP2	2	0.4032258064516129	205229	1.9647603723236624e-06
SNX31	2	0.4032258064516129	90526	4.4542540977356e-06
CPM	2	0.4032258064516129	129373	3.1167693912301088e-06
IWS1	2	0.4032258064516129	90679	4.446738566278994e-06
VPS41	2	0.4032258064516129	209420	1.9254407719015035e-06
SRP54	2	0.4032258064516129	47729	8.448234960959017e-06
WNT2	2	0.4032258064516129	47701	8.453193988629439e-06
SMG7	2	0.4032258064516129	126030	3.1994430409554304e-06
PER2	2	0.4032258064516129	46058	8.754739816136456e-06
SEZ6L	2	0.4032258064516129	214135	1.883044838310472e-06
ITGB2	2	0.4032258064516129	46036	8.758923591354871e-06
PCDHGB7	2	0.4032258064516129	95330	4.229789221143532e-06
STAMBPL1	2	0.4032258064516129	95419	4.22584397710742e-06
LARP4B	2	0.4032258064516129	124888	3.228699366245058e-06
SCMH1	2	0.4032258064516129	215104	1.8745621022929044e-06
FRMPD1	2	0.4032258064516129	95950	4.202457597202844e-06
ATF2	2	0.4032258064516129	96132	4.194501377809812e-06
VGLL4	2	0.4032258064516129	215281	1.873020872495078e-06
RAB3GAP1	2	0.4032258064516129	124378	3.241938336776704e-06
GALNT11	2	0.4032258064516129	96666	4.171330213845746e-06
BRINP1	2	0.4032258064516129	215977	1.8669849403020364e-06
AGTR1	2	0.4032258064516129	45224	8.916190660967912e-06
SYK	2	0.4032258064516129	96762	4.167191732825002e-06
CLSTN1	2	0.4032258064516129	95058	4.241892386244323e-06
AIM2	2	0.4032258064516129	126244	3.194019568863573e-06
GFI1B	2	0.4032258064516129	47687	8.455675686279549e-06
ARHGAP31	2	0.4032258064516129	126331	3.191819952755957e-06
CRB1	2	0.4032258064516129	210251	1.9178306236432308e-06
UBAP2	2	0.4032258064516129	127695	3.157725881605489e-06
PIKFYVE	2	0.4032258064516129	92491	4.35962208703131e-06
MED1	2	0.4032258064516129	46987	8.581646124494282e-06
KPNA1	2	0.4032258064516129	93043	4.333757579308631e-06
CENPE	2	0.4032258064516129	93096	4.331290350300904e-06
ARHGEF1	2	0.4032258064516129	46977	8.583472900602696e-06
ELF4	2	0.4032258064516129	46761	8.623121970266097e-06
TBC1D2B	2	0.4032258064516129	93688	4.303921595632449e-06
MYH7B	2	0.4032258064516129	46627	8.647903713548221e-06
FLI1	2	0.4032258064516129	126732	3.181720531922584e-06
CACNA2D4	2	0.4032258064516129	126703	3.182448769576197e-06
CD8B	2	0.4032258064516129	46585	8.655700471216334e-06
NET1	2	0.4032258064516129	46499	8.671709207759584e-06
NLRC5	2	0.4032258064516129	94046	4.287538081913243e-06
PCDHGA8	2	0.4032258064516129	122818	3.283116533827394e-06
MYOM1	2	0.4032258064516129	153161	2.632692437706811e-06
PIK3CD	2	0.4032258064516129	99225	4.063752143629256e-06
DTX4	2	0.4032258064516129	37158	1.0851655268087973e-05
KIN	2	0.4032258064516129	37031	1.0888871660274172e-05
WDR72	2	0.4032258064516129	249137	1.6184902541638251e-06
CEP85L	2	0.4032258064516129	249303	1.6174125720573476e-06
EARS2	2	0.4032258064516129	36977	1.0904773411894228e-05
SORBS1	2	0.4032258064516129	249643	1.6152097453227726e-06
LTBP4	2	0.4032258064516129	36935	1.0917173587426907e-05
SEC24B	2	0.4032258064516129	107124	3.764103342403317e-06
MAOB	2	0.4032258064516129	115840	3.480885760114061e-06
KLHL2	2	0.4032258064516129	115595	3.488263389001366e-06
MYO1H	2	0.4032258064516129	107623	3.74665086878839e-06
IGHMBP2	2	0.4032258064516129	36739	1.0975415946313533e-05
ARFGEF2	2	0.4032258064516129	114982	3.50686026031564e-06
ARAP1	2	0.4032258064516129	108530	3.715339596900515e-06
NCF2	2	0.4032258064516129	36444	1.1064257667973134e-05
UGGT2	2	0.4032258064516129	251902	1.6007249106859528e-06
YEATS2	2	0.4032258064516129	114827	3.511594019277808e-06
PGM2	2	0.4032258064516129	36277	1.1115191621457476e-05
PAPPA	2	0.4032258064516129	248530	1.6224431917740833e-06
MYLK4	2	0.4032258064516129	106701	3.779025561631221e-06
SPAG6	2	0.4032258064516129	108779	3.7068350182628343e-06
ZMIZ1	2	0.4032258064516129	247553	1.628846374116302e-06
MYBPC1	2	0.4032258064516129	117675	3.426605536023904e-06
APBA1	2	0.4032258064516129	244839	1.6469018679687994e-06
CDH5	2	0.4032258064516129	38162	1.0566160223563045e-05
PALB2	2	0.4032258064516129	38161	1.0566437107298363e-05
NISCH	2	0.4032258064516129	37950	1.0625185940753963e-05
POLR1B	2	0.4032258064516129	37903	1.06383612498117e-05
RNMT	2	0.4032258064516129	37896	1.0640326326040029e-05
MYB	2	0.4032258064516129	37865	1.0649037539987136e-05
SLC12A2	2	0.4032258064516129	105911	3.80721366479037e-06
SYNJ2	2	0.4032258064516129	117313	3.437179225248804e-06
MLH3	2	0.4032258064516129	37763	1.0677801193009372e-05
DDHD1	2	0.4032258064516129	116578	3.458849924098997e-06
PLEKHA5	2	0.4032258064516129	246731	1.6342729792835634e-06
AHRR	2	0.4032258064516129	116577	3.458879594187643e-06
TBX15	2	0.4032258064516129	106510	3.785802332659965e-06
MSH4	2	0.4032258064516129	116360	3.465330065758103e-06
TECPR1	2	0.4032258064516129	37608	1.072180936108309e-05
NEO1	2	0.4032258064516129	253495	1.5906657190540758e-06
CRY2	2	0.4032258064516129	36130	1.1160415346017518e-05
KAT6A	2	0.4032258064516129	122515	3.291236227822005e-06
IQGAP1	2	0.4032258064516129	113997	3.537161560844697e-06
WDR33	2	0.4032258064516129	110160	3.6603649823131167e-06
ITGA3	2	0.4032258064516129	34513	1.1683302131127774e-05
MPP2	2	0.4032258064516129	34354	1.173737574814033e-05
SPTBN4	2	0.4032258064516129	110223	3.658272832817224e-06
ZBTB17	2	0.4032258064516129	34263	1.1768549352117822e-05
LONRF1	2	0.4032258064516129	34167	1.1801615782820055e-05
SEMA3F	2	0.4032258064516129	34030	1.1849127430256036e-05
VCAN	2	0.4032258064516129	110685	3.643003175241568e-06
STK4	2	0.4032258064516129	113527	3.551805354247121e-06
RPRD2	2	0.4032258064516129	113475	3.5534329715938565e-06
CCDC57	2	0.4032258064516129	111418	3.6190364793086654e-06
MICAL2	2	0.4032258064516129	265136	1.5208263172545897e-06
WDR37	2	0.4032258064516129	111453	3.6178999798265895e-06
TP63	2	0.4032258064516129	265887	1.51653073091807e-06
GLDC	2	0.4032258064516129	113262	3.5601155414138272e-06
FANK1	2	0.4032258064516129	113028	3.567485989769021e-06
CLTCL1	2	0.4032258064516129	112246	3.5923400963206965e-06
GON4L	2	0.4032258064516129	109741	3.6743405514038775e-06
CYFIP1	2	0.4032258064516129	114011	3.5367272144934515e-06
DNMT3A	2	0.4032258064516129	114735	3.514409782992225e-06
MFN2	2	0.4032258064516129	35030	1.1510870866446271e-05
FAM83G	2	0.4032258064516129	35975	1.1208500526799524e-05
PTCD3	2	0.4032258064516129	35934	1.1221289209428756e-05
LRRC8A	2	0.4032258064516129	35906	1.123003972738854e-05
SIK3	2	0.4032258064516129	255035	1.5810606640328304e-06
TBC1D32	2	0.4032258064516129	255251	1.5797227295940582e-06
UBN1	2	0.4032258064516129	35736	1.1283462235605911e-05
UBR3	2	0.4032258064516129	256677	1.570946389632156e-06
SPG11	2	0.4032258064516129	108870	3.703736625807044e-06
THRA	2	0.4032258064516129	35577	1.1333890054012788e-05
BACE2	2	0.4032258064516129	114729	3.5145935766163124e-06
NUP214	2	0.4032258064516129	109090	3.696267361367796e-06
MSH6	2	0.4032258064516129	114533	3.520608090695371e-06
EPHX1	2	0.4032258064516129	35439	1.1378024392663814e-05
KDM5A	2	0.4032258064516129	109263	3.69041492958836e-06
MICU1	2	0.4032258064516129	258791	1.558113715127701e-06
FBXW10	2	0.4032258064516129	35323	1.1415389588982048e-05
PADI3	2	0.4032258064516129	35135	1.1476470939280287e-05
SLAMF6	2	0.4032258064516129	38232	1.0546814355817454e-05
GALNT14	2	0.4032258064516129	244735	1.6476017179872634e-06
HECTD2	2	0.4032258064516129	105549	3.820271214806516e-06
VWA3B	2	0.4032258064516129	226183	1.7827414370293651e-06
MIOS	2	0.4032258064516129	42057	9.587602692812444e-06
PCNT	2	0.4032258064516129	121645	3.31477501296077e-06
HCFC2	2	0.4032258064516129	41993	9.60221480845886e-06
NOTCH3	2	0.4032258064516129	41957	9.61045371336399e-06
NMUR2	2	0.4032258064516129	41822	9.641475932562118e-06
PSMC2	2	0.4032258064516129	41776	9.65209226473604e-06
CSF2RA	2	0.4032258064516129	41581	9.697357121079649e-06
CLSPN	2	0.4032258064516129	49760	8.103412509075821e-06
QSER1	2	0.4032258064516129	100505	4.011997477255986e-06
SELP	2	0.4032258064516129	41344	9.752946169979028e-06
DTX1	2	0.4032258064516129	41298	9.763809541663347e-06
ZNF19	2	0.4032258064516129	100534	4.010840177965791e-06
PFKM	2	0.4032258064516129	41265	9.77161774994821e-06
GALNT10	2	0.4032258064516129	230254	1.7512217223223611e-06
VAV2	2	0.4032258064516129	230710	1.7477604197980707e-06
ZNF846	2	0.4032258064516129	41187	9.790123253735717e-06
GLB1	2	0.4032258064516129	100593	4.008487732263805e-06
ZNF507	2	0.4032258064516129	42073	9.583956609978202e-06
PKD2L1	2	0.4032258064516129	42115	9.574398823497871e-06
TMCO4	2	0.4032258064516129	117705	3.425732181739203e-06
MARK4	2	0.4032258064516129	225996	1.7842165633533909e-06
SCN8A	2	0.4032258064516129	222598	1.811452962073392e-06
CACHD1	2	0.4032258064516129	222929	1.808763357174764e-06
ANKRD11	2	0.4032258064516129	222931	1.8087471300609288e-06
ESYT2	2	0.4032258064516129	99258	4.062401080533689e-06
NLRP7	2	0.4032258064516129	42803	9.420503386482556e-06
DHX40	2	0.4032258064516129	42787	9.424026139986746e-06
SYNJ1	2	0.4032258064516129	99281	4.061459961640324e-06
DCN	2	0.4032258064516129	42733	9.435934908656377e-06
TGFB2	2	0.4032258064516129	99283	4.061378145821671e-06
MAGED1	2	0.4032258064516129	99347	4.058761778932559e-06
KCNC1	2	0.4032258064516129	122030	3.3043170241056536e-06
SERGEF	2	0.4032258064516129	224999	1.7921226603301031e-06
HERC1	2	0.4032258064516129	225330	1.7894901098460608e-06
ERBB2	2	0.4032258064516129	42512	9.484987919919386e-06
DHX37	2	0.4032258064516129	42306	9.531173035777736e-06
TNFRSF13B	2	0.4032258064516129	42302	9.532074286123893e-06
PRMT3	2	0.4032258064516129	121780	3.311100397861824e-06
SIPA1L2	2	0.4032258064516129	232606	1.733514210517411e-06
SCAF8	2	0.4032258064516129	100866	3.997638514976433e-06
ZNF765	2	0.4032258064516129	40620	9.926780070202189e-06
CENPJ	2	0.4032258064516129	40610	9.929224487850602e-06
PUM2	2	0.4032258064516129	103543	3.894283596685559e-06
FCRL5	2	0.4032258064516129	39138	1.0302667649129053e-05
HOXC4	2	0.4032258064516129	39099	1.031294423007271e-05
AGK	2	0.4032258064516129	103966	3.878439167147076e-06
DAAM2	2	0.4032258064516129	112579	3.581714231354097e-06
NUP210	2	0.4032258064516129	104087	3.873930524000239e-06
VLDLR	2	0.4032258064516129	38874	1.037263483180565e-05
USP37	2	0.4032258064516129	118100	3.414274398404851e-06
VCPIP1	2	0.4032258064516129	38744	1.0407438737652617e-05
KIAA1614	2	0.4032258064516129	38717	1.0414696553235346e-05
INHBA	2	0.4032258064516129	38666	1.0428433415704052e-05
EML2	2	0.4032258064516129	38608	1.0444099835568091e-05
OPA1	2	0.4032258064516129	104667	3.8524635888256365e-06
PLEKHG1	2	0.4032258064516129	243782	1.6540425726739994e-06
SLC12A5	2	0.4032258064516129	38460	1.048429033935551e-05
ITGA2	2	0.4032258064516129	105439	3.824256740405476e-06
CORIN	2	0.4032258064516129	244107	1.651840407901506e-06
SART3	2	0.4032258064516129	39186	1.0290047630572471e-05
AKAP12	2	0.4032258064516129	118592	3.4001096739376427e-06
TLK1	2	0.4032258064516129	240491	1.6766773245219691e-06
C6	2	0.4032258064516129	119322	3.379308144781456e-06
SUPT5H	2	0.4032258064516129	40514	9.95275229430846e-06
SH2D3C	2	0.4032258064516129	40393	9.982566445958778e-06
GPR156	2	0.4032258064516129	120577	3.34413533635447e-06
ERI2	2	0.4032258064516129	120156	3.3558524455841814e-06
DOCK7	2	0.4032258064516129	234088	1.7225394144578658e-06
FGFR2	2	0.4032258064516129	120126	3.356690528708297e-06
CFAP43	2	0.4032258064516129	102476	3.9348316332762105e-06
ADAMTS2	2	0.4032258064516129	234608	1.7187214692236108e-06
MYO1E	2	0.4032258064516129	240437	1.6770538912547273e-06
PHF2	2	0.4032258064516129	103003	3.9146996344923245e-06
CDH19	2	0.4032258064516129	103055	3.912724336049807e-06
SLC7A5	2	0.4032258064516129	39484	1.0212384926846645e-05
MYOCD	2	0.4032258064516129	103059	3.91257247257991e-06
SCNN1B	2	0.4032258064516129	103063	3.912420620898023e-06
TRPC4	2	0.4032258064516129	237739	1.6960860710763184e-06
TNRC18	2	0.4032258064516129	118624	3.3991924606455096e-06
PGR	2	0.4032258064516129	100189	4.0246514732317205e-06
SULF2	2	0.4032258064516129	130419	3.091771953868784e-06
ZFR	2	0.4032258064516129	90390	4.460955929324183e-06
LTN1	2	0.4032258064516129	64812	6.22146834616449e-06
CCDC66	2	0.4032258064516129	64676	6.2345507831593306e-06
CPPED1	2	0.4032258064516129	144088	2.798469035947566e-06
QRICH1	2	0.4032258064516129	64656	6.236479312849742e-06
EPS15	2	0.4032258064516129	165065	2.4428304392306845e-06
MAPK8IP3	2	0.4032258064516129	64185	6.282243615355814e-06
NRDE2	2	0.4032258064516129	64109	6.289691095659157e-06
LARS2	2	0.4032258064516129	166165	2.426659082548147e-06
CCDC40	2	0.4032258064516129	63981	6.302274213463574e-06
RNF43	2	0.4032258064516129	63919	6.308387278455747e-06
POLE	2	0.4032258064516129	63623	6.337736454609385e-06
EVC2	2	0.4032258064516129	166776	2.4177687823884307e-06
B4GALT1	2	0.4032258064516129	63274	6.372693467326436e-06
MBTPS1	2	0.4032258064516129	63181	6.382073826808897e-06
MCMBP	2	0.4032258064516129	63152	6.385004535907222e-06
MATN2	2	0.4032258064516129	167884	2.401812003833676e-06
NBN	2	0.4032258064516129	78713	5.122734573089742e-06
NABP1	2	0.4032258064516129	63029	6.3974647614846e-06
PAX8	2	0.4032258064516129	62924	6.408140080916867e-06
NSD1	2	0.4032258064516129	168383	2.3946942770446717e-06
ROCK1	2	0.4032258064516129	164907	2.445170953638189e-06
USP30	2	0.4032258064516129	64934	6.209779259734698e-06
ADAM10	2	0.4032258064516129	160982	2.504788153033338e-06
CAP2	2	0.4032258064516129	164185	2.455923540223607e-06
COL4A4	2	0.4032258064516129	161739	2.4930647923606112e-06
P2RY14	2	0.4032258064516129	66425	6.070392268748407e-06
FAM53A	2	0.4032258064516129	66398	6.072860725497951e-06
TBX18	2	0.4032258064516129	77247	5.2199542564968594e-06
TMEM260	2	0.4032258064516129	162252	2.4851823487637318e-06
DDX31	2	0.4032258064516129	77404	5.209366524360665e-06
ADCY9	2	0.4032258064516129	163055	2.472943524894133e-06
EML4	2	0.4032258064516129	163195	2.470822062266693e-06
RAPGEF1	2	0.4032258064516129	163306	2.469142630715423e-06
LCOR	2	0.4032258064516129	163702	2.4631697013574234e-06
USP28	2	0.4032258064516129	77698	5.189654900404295e-06
RREB1	2	0.4032258064516129	144383	2.7927512688586115e-06
PFKFB1	2	0.4032258064516129	65573	6.149265802260274e-06
FLNB	2	0.4032258064516129	163853	2.4608997482597998e-06
DHX57	2	0.4032258064516129	78205	5.15601056775926e-06
ACSBG1	2	0.4032258064516129	78220	5.155021816052326e-06
NPAT	2	0.4032258064516129	65423	6.163364664592161e-06
KIAA0319L	2	0.4032258064516129	164067	2.457689885544399e-06
ZNF106	2	0.4032258064516129	78318	5.148571292060738e-06
CDC5L	2	0.4032258064516129	62719	6.429085388026163e-06
TTC39C	2	0.4032258064516129	142837	2.822978685155897e-06
FIGN	2	0.4032258064516129	142616	2.827353217392248e-06
SSH1	2	0.4032258064516129	79399	5.078474621237206e-06
RAPH1	2	0.4032258064516129	140990	2.859960326630349e-06
CEMIP	2	0.4032258064516129	172433	2.338449174181351e-06
SHC3	2	0.4032258064516129	173047	2.330151961326188e-06
AP1B1	2	0.4032258064516129	60903	6.620787259274796e-06
SAMSN1	2	0.4032258064516129	173593	2.322822962052692e-06
ITGA4	2	0.4032258064516129	81738	4.933149899087486e-06
SUN2	2	0.4032258064516129	60853	6.626227243547777e-06
GPBP1L1	2	0.4032258064516129	60809	6.631021829854346e-06
ABCC11	2	0.4032258064516129	81795	4.92971216396617e-06
ABCB9	2	0.4032258064516129	60698	6.64314815070699e-06
KPNA5	2	0.4032258064516129	60680	6.645118761562507e-06
KMT2E	2	0.4032258064516129	174076	2.316377940966089e-06
GCC2	2	0.4032258064516129	60308	6.686108086018653e-06
PCDHGA6	2	0.4032258064516129	139084	2.899153076210153e-06
ABL1	2	0.4032258064516129	174632	2.309002968823657e-06
AKNA	2	0.4032258064516129	60249	6.69265558684149e-06
GOLGA3	2	0.4032258064516129	60241	6.693544370970152e-06
CFAP74	2	0.4032258064516129	81886	4.924233769528527e-06
CARD16	2	0.4032258064516129	60105	6.708689900201529e-06
PPP2R5E	2	0.4032258064516129	172013	2.344158909219727e-06
TNFRSF8	2	0.4032258064516129	80904	4.984003342870722e-06
XRN1	2	0.4032258064516129	141455	2.850558880574125e-06
ATXN3	2	0.4032258064516129	62125	6.490556240669825e-06
PLCH2	2	0.4032258064516129	79552	5.068707341759012e-06
KIAA0753	2	0.4032258064516129	62564	6.445013209699074e-06
ANKRD27	2	0.4032258064516129	79591	5.066223649050934e-06
FBXO16	2	0.4032258064516129	141991	2.83979834251194e-06
TPO	2	0.4032258064516129	169645	2.376879993230646e-06
KSR1	2	0.4032258064516129	169990	2.3720560412472085e-06
CHD2	2	0.4032258064516129	141793	2.8437638420205013e-06
SPTBN2	2	0.4032258064516129	62173	6.485545276110416e-06
MYO6	2	0.4032258064516129	170336	2.3672377327846897e-06
ARFGAP3	2	0.4032258064516129	61604	6.545448452237077e-06
WASF1	2	0.4032258064516129	80185	5.028693726402855e-06
GANC	2	0.4032258064516129	80465	5.011195009651562e-06
MAP3K1	2	0.4032258064516129	80603	5.002615367314032e-06
SOBP	2	0.4032258064516129	171200	2.355290925535122e-06
ASB4	2	0.4032258064516129	61789	6.5258509840200185e-06
NFX1	2	0.4032258064516129	80645	5.00001000002e-06
UGT2B7	2	0.4032258064516129	61624	6.543324134292044e-06
ABCG2	2	0.4032258064516129	141478	2.850095466797756e-06
ZNF675	2	0.4032258064516129	161589	2.4953790570621324e-06
KIF24	2	0.4032258064516129	76888	5.24432689693597e-06
BAZ1B	2	0.4032258064516129	81887	4.924173635028916e-06
ANKIB1	2	0.4032258064516129	155409	2.5946103922656534e-06
CHRM2	2	0.4032258064516129	151603	2.659748200573953e-06
ACO1	2	0.4032258064516129	70166	5.746740678556751e-06
CHST8	2	0.4032258064516129	151556	2.6605730320911937e-06
PRKAA2	2	0.4032258064516129	70021	5.758641071273088e-06
DENND2A	2	0.4032258064516129	155573	2.591875238322928e-06
CREBBP	2	0.4032258064516129	155659	2.5904432538536986e-06
RAP1GAP	2	0.4032258064516129	73136	5.513369700990112e-06
DDR2	2	0.4032258064516129	156032	2.584250707877954e-06
PLA2G4E	2	0.4032258064516129	69796	5.777205089856337e-06
EXTL3	2	0.4032258064516129	156092	2.583257351123779e-06
EXT2	2	0.4032258064516129	156314	2.579588561815403e-06
POM121C	2	0.4032258064516129	69513	5.800725137047932e-06
ZNF721	2	0.4032258064516129	73341	5.497958937723959e-06
KIF21A	2	0.4032258064516129	150162	2.685271949305503e-06
KANSL1L	2	0.4032258064516129	149988	2.688387113979871e-06
RNF13	2	0.4032258064516129	149369	2.6995280577068394e-06
NCAPG2	2	0.4032258064516129	73635	5.476007421085257e-06
TLL2	2	0.4032258064516129	149318	2.7004500894173034e-06
PACSIN1	2	0.4032258064516129	69168	5.829658316730467e-06
PIP5K1C	2	0.4032258064516129	70285	5.737010833771258e-06
CACNA1S	2	0.4032258064516129	72939	5.528260689776566e-06
CRMP1	2	0.4032258064516129	145002	2.7808292744349245e-06
LMCD1	2	0.4032258064516129	72861	5.534178867317398e-06
ZMYM4	2	0.4032258064516129	153349	2.629464857622892e-06
HGF	2	0.4032258064516129	71428	5.645206451974197e-06
GPRIN3	2	0.4032258064516129	71417	5.64607595462723e-06
ELOVL6	2	0.4032258064516129	153353	2.629396271684368e-06
PFKP	2	0.4032258064516129	71385	5.64860694055632e-06
POM121	2	0.4032258064516129	72091	5.5932891269591615e-06
PHYHIPL	2	0.4032258064516129	71131	5.668777417041978e-06
NGLY1	2	0.4032258064516129	71095	5.671647885949967e-06
ACAD10	2	0.4032258064516129	71054	5.674920573811649e-06
MARK2	2	0.4032258064516129	72092	5.593211541524898e-06
NDST1	2	0.4032258064516129	72393	5.569955747815575e-06
SMARCAL1	2	0.4032258064516129	70670	5.705756423540582e-06
MGA	2	0.4032258064516129	151947	2.6537266708234643e-06
GPLD1	2	0.4032258064516129	70640	5.708179593029627e-06
CAMK2A	2	0.4032258064516129	70602	5.71125189727788e-06
IL16	2	0.4032258064516129	154483	2.6101629723116e-06
KCNU1	2	0.4032258064516129	151801	2.656278986644442e-06
AHDC1	2	0.4032258064516129	70396	5.727964748730225e-06
KCNC4	2	0.4032258064516129	72786	5.5398813844917e-06
PPARGC1A	2	0.4032258064516129	149048	2.705341946564952e-06
USP24	2	0.4032258064516129	149019	2.7058684224938628e-06
EMILIN2	2	0.4032258064516129	68997	5.844106358995505e-06
ZEB2	2	0.4032258064516129	156693	2.5733492016338505e-06
INPP5D	2	0.4032258064516129	147936	2.7256773635329664e-06
NCAPD3	2	0.4032258064516129	75391	5.34846077716986e-06
FANCD2	2	0.4032258064516129	75562	5.336356984352094e-06
TRIP4	2	0.4032258064516129	67555	5.968852141982279e-06
P4HA3	2	0.4032258064516129	75839	5.316866077501192e-06
EFHB	2	0.4032258064516129	67553	5.969028858105679e-06
KCNK10	2	0.4032258064516129	146804	2.7466949568922707e-06
ITPR3	2	0.4032258064516129	76209	5.291052322581492e-06
NSMAF	2	0.4032258064516129	76345	5.2816269101003725e-06
MME	2	0.4032258064516129	159580	2.5267941249004447e-06
ARNT	2	0.4032258064516129	66995	6.018744778738904e-06
GRIP2	2	0.4032258064516129	66968	6.021171402036986e-06
SLC8A3	2	0.4032258064516129	145265	2.775794626727793e-06
TMPRSS2	2	0.4032258064516129	66816	6.034868990236065e-06
ABCC9	2	0.4032258064516129	145154	2.7779172909572797e-06
CTCF	2	0.4032258064516129	76710	5.256495977729277e-06
SMOX	2	0.4032258064516129	66767	6.039297953354396e-06
RAB37	2	0.4032258064516129	76757	5.253277309582355e-06
RSF1	2	0.4032258064516129	160860	2.506687843165566e-06
STK35	2	0.4032258064516129	75211	5.361261071540239e-06
LRRK1	2	0.4032258064516129	158930	2.537128336070049e-06
LIMK2	2	0.4032258064516129	67841	5.943689014778864e-06
AP2B1	2	0.4032258064516129	148367	2.717759383499113e-06
JADE3	2	0.4032258064516129	148966	2.706831132282621e-06
USP15	2	0.4032258064516129	157093	2.566796779306608e-06
FGFR1	2	0.4032258064516129	68619	5.876299661196066e-06
TFCP2L1	2	0.4032258064516129	68615	5.876642227670523e-06
RFC3	2	0.4032258064516129	148489	2.715526446077574e-06
MASP1	2	0.4032258064516129	74698	5.39808035625603e-06
ATF7IP2	2	0.4032258064516129	157204	2.564984392582968e-06
ACBD5	2	0.4032258064516129	74911	5.382731594179933e-06
MTUS1	2	0.4032258064516129	157299	2.56343528217988e-06
MMRN1	2	0.4032258064516129	75097	5.36939966245806e-06
RUNX1T1	2	0.4032258064516129	148314	2.718730574670044e-06
TSGA10	2	0.4032258064516129	157703	2.556868331303862e-06
PDP1	2	0.4032258064516129	68261	5.907118361166887e-06
RFX7	2	0.4032258064516129	157802	2.5552642327195657e-06
SPAG9	2	0.4032258064516129	158694	2.540901397983622e-06
CDS1	2	0.4032258064516129	68207	5.911795071643861e-06
KLHL6	2	0.4032258064516129	68155	5.916305574816417e-06
BPTF	2	0.4032258064516129	158875	2.538006649577422e-06
CSF1R	2	0.4032258064516129	60081	6.711369758353105e-06
F13A1	2	0.4032258064516129	176929	2.279026086461874e-06
KMT2A	2	0.4032258064516129	90376	4.461646968792742e-06
MN1	2	0.4032258064516129	53479	7.539890544916937e-06
CCDC88A	2	0.4032258064516129	132053	3.0535149254588148e-06
BICD2	2	0.4032258064516129	53470	7.541159649366241e-06
CAPN3	2	0.4032258064516129	53451	7.543840273364631e-06
GALNT8	2	0.4032258064516129	131527	3.0657264778457115e-06
DAPP1	2	0.4032258064516129	53363	7.556280689834021e-06
MEGF8	2	0.4032258064516129	53160	7.585135561542756e-06
ABCA8	2	0.4032258064516129	88103	4.5767545537792455e-06
SLC16A7	2	0.4032258064516129	193826	2.0803494188169435e-06
TBCD	2	0.4032258064516129	193872	2.079855814411637e-06
ZC3HAV1	2	0.4032258064516129	88607	4.550721799085997e-06
SFSWAP	2	0.4032258064516129	88657	4.5481553227789445e-06
LIMD1	2	0.4032258064516129	130947	3.0793054170894555e-06
NGF	2	0.4032258064516129	52866	7.627318247108026e-06
CEP170	2	0.4032258064516129	130920	3.079940470910578e-06
C3	2	0.4032258064516129	52858	7.628472633312136e-06
PDE4A	2	0.4032258064516129	52857	7.628616956157423e-06
AGFG1	2	0.4032258064516129	89065	4.5273205687039e-06
SULF1	2	0.4032258064516129	194291	2.075370482686346e-06
FARSB	2	0.4032258064516129	89193	4.520823455334083e-06
SLC38A1	2	0.4032258064516129	86954	4.637231253899912e-06
PDS5B	2	0.4032258064516129	191567	2.104881354573663e-06
PLXNA1	2	0.4032258064516129	54696	7.37212605038052e-06
CDK5RAP2	2	0.4032258064516129	191295	2.107874259398379e-06
NCOR1	2	0.4032258064516129	189120	2.1321161508651275e-06
SLTM	2	0.4032258064516129	54629	7.381167629859834e-06
NOTCH2	2	0.4032258064516129	189226	2.1309217890332875e-06
TBX5	2	0.4032258064516129	54531	7.394432642929947e-06
ZNF33A	2	0.4032258064516129	54438	7.407065036401281e-06
DOCK11	2	0.4032258064516129	190348	2.118361140918806e-06
STRN3	2	0.4032258064516129	132602	3.0408727353404398e-06
NT5C2	2	0.4032258064516129	190420	2.117560164119383e-06
MED23	2	0.4032258064516129	54276	7.429173234055805e-06
WNT3A	2	0.4032258064516129	54273	7.429583889809167e-06
